Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 9 - 4 = 6, đúng hay sai?",,Sai,Phép tính chính xác là 9 - 4 = 5.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Đúng/Sai,"Phép tính 3 + 8 = 11, đúng hay sai?",,Đúng,Phép tính chính xác là 3 + 8 = 11.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Điền khuyết,5 + ___ = 12,,7,Số cần điền là 7 vì 5 + 7 = 12.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Điền khuyết,16 - ___ = 14,,2,Số cần điền là 2 vì 16 - 2 = 14.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Trắc nghiệm,Kết quả của phép tính 6 + 9 là bao nhiêu?,25 | 20 | 13 | 15,15,Ta có: 6 + 9 = 15.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 6 + 3 là bao nhiêu?,9 | 19 | 14 | 7,9,Ta có: 6 + 3 = 9.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 3 + 11 ___ 11 + 3",,=,3 + 11 = 14; 11 + 3 = 14. Nên dấu là =.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Kéo thả,1 + 3 = ___,4 | 5 | 3,4,Kéo số 4 vào chỗ trống.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Kéo thả,5 + 4 = ___,9 | 10 | 8,9,Kéo số 9 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,6. Các số đến 100,Trắc nghiệm,Kết quả của phép tính 6 + 15 là bao nhiêu?,20 | 21 | 22 | 31,21,Ta có: 6 + 15 = 21.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"10, 12, 14, ___, 18",,16,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,So sánh,"Điền dấu thích hợp (<, >, =): 4 + 2 ___ 2 + 9",,<,4 + 2 = 6; 2 + 9 = 11. Nên dấu là <.
Lớp 1,Toán,Học kỳ 1,2. Làm quen với một số hình phẳng,Điền khuyết,11 - ___ = 6,,5,Số cần điền là 5 vì 11 - 5 = 6.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Điền khuyết,17 - ___ = 7,,10,Số cần điền là 10 vì 17 - 10 = 7.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Kéo thả,13 + 20 = ___,33 | 34 | 32,33,Kéo số 33 vào chỗ trống.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 18 - 15 là bao nhiêu?,1 | 5 | 3 | 13,3,Ta có: 18 - 15 = 3.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,Điền khuyết,5 + ___ = 15,,10,Số cần điền là 10 vì 5 + 10 = 15.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Chuỗi Quy luật,"6, 9, 12, ___, 18",,15,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,1. Các số từ 0 đến 10,Điền khuyết,2 + ___ = 11,,9,Số cần điền là 9 vì 2 + 9 = 11.
Lớp 1,Toán,Học kỳ 2,9. Thời gian. Giờ và lịch,Trắc nghiệm,Kết quả của phép tính 7 - 1 là bao nhiêu?,16 | 3 | 6 | 7,6,Ta có: 7 - 1 = 6.
Lớp 1,Toán,Học kỳ 1,5. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 4 + 5 ___ 1 + 2",,>,4 + 5 = 9; 1 + 2 = 3. Nên dấu là >.
Lớp 1,Toán,Học kỳ 1,"3. Phép cộng, phép trừ trong phạm vi 10",Chuỗi Quy luật,"7, 10, 13, ___, 19",,16,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 1,Toán,Học kỳ 2,"8. Phép cộng, phép trừ (không nhớ) trong phạm vi 100",Đúng/Sai,"Phép tính 5 + 9 = 14, đúng hay sai?",,Đúng,Phép tính chính xác là 5 + 9 = 14.
Lớp 1,Toán,Học kỳ 2,10. Ôn tập cuối năm,Chuỗi Quy luật,"2, 4, 6, ___, 10",,8,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 1,Toán,Học kỳ 1,4. Làm quen với một số hình khối,So sánh,"Điền dấu thích hợp (<, >, =): 7 - 2 ___ 2 + 10",,<,7 - 2 = 5; 2 + 10 = 12. Nên dấu là <.
Lớp 1,Toán,Học kỳ 2,7. Độ dài và Đo độ dài,Điền khuyết,7 + ___ = 11,,4,Số cần điền là 4 vì 7 + 4 = 11.
